ID,Month,Latitude,Longitude
9421930,12,-0.502,44.499
9421930,12,-0.508,44.355
9421930,12,-0.518,44.212
9421930,12,-0.533,44.069
9421930,12,-0.553,43.924
9421930,12,-0.586,43.771
9421930,12,-0.657,43.618
9421930,12,-0.744,43.481
9421930,12,-0.849,43.374
9421930,12,-0.987,43.266
9421930,12,-1.134,43.157
9421930,12,-1.287,43.049
9421930,12,-1.444,42.946
9421930,12,-1.604,42.849
9421930,12,-1.764,42.76
9421930,12,-1.925,42.681
9421930,12,-2.086,42.617
9421930,12,-2.249,42.577
9421930,12,-2.424,42.59
9421930,12,-2.563,42.66
9421930,12,-2.695,42.786
9421930,12,-2.82,42.928
9421930,12,-2.946,43.075
9421930,12,-3.07,43.227
9421930,12,-3.195,43.383
9421930,12,-3.317,43.54
9421930,12,-3.438,43.697
9421930,12,-3.556,43.852
9421930,12,-3.67,44.002
9421930,12,-3.773,44.145
9421930,12,-3.858,44.259
9421930,1,-3.942,44.366
9421930,1,-4.007,44.489
9421930,1,-4.033,44.618
9421930,1,-4.049,44.751
9421930,1,-4.058,44.887
9421930,1,-4.064,45.024
9421930,1,-4.066,45.164
9421930,1,-4.064,45.304
9421930,1,-4.058,45.444
9421930,1,-4.047,45.585
9421930,1,-4.025,45.729
9421930,1,-3.985,45.877
9421930,1,-3.921,45.998
9421930,1,-3.861,46.108
9421930,1,-3.784,46.227
9421930,1,-3.702,46.349
9421930,1,-3.617,46.471
9421930,1,-3.531,46.591
9421930,1,-3.443,46.709
9421930,1,-3.354,46.824
9421930,1,-3.265,46.934
9421930,1,-3.177,47.037
9421930,1,-3.096,47.128
9421930,1,-2.986,47.197
9421930,1,-2.891,47.244
9421930,1,-2.777,47.298
9421930,1,-2.685,47.323
9421930,1,-2.596,47.337
9421930,1,-2.508,47.345
9421930,1,-2.422,47.347
9421930,1,-2.336,47.345
9421930,1,-2.252,47.34
9421930,1,-2.168,47.331
9421930,1,-2.086,47.32
9421930,1,-2.005,47.305
9421930,1,-1.909,47.306
9421930,1,-1.857,47.248
9421930,1,-1.761,47.221
9421930,1,-1.703,47.191
9421930,1,-1.651,47.16
9421930,1,-1.603,47.127
9421930,1,-1.557,47.092
9421930,1,-1.513,47.056
9421930,1,-1.471,47.019
9421930,1,-1.431,46.979
9421930,1,-1.393,46.937
9421930,1,-1.359,46.891
9421930,1,-1.333,46.84
9421930,1,-1.321,46.772
9421930,1,-1.316,46.71
9421930,1,-1.307,46.643
9421930,1,-1.297,46.572
9421930,1,-1.287,46.5
9421930,1,-1.277,46.426
9421930,1,-1.267,46.351
9421930,1,-1.259,46.275
9421930,1,-1.251,46.199
9421930,1,-1.246,46.123
9421930,1,-1.252,46.05
9421930,1,-1.265,45.969
9421930,1,-1.261,45.887
9421930,1,-1.271,45.799
9421930,1,-1.264,45.719
9421930,1,-1.252,45.642
9421930,1,-1.238,45.567
9421930,1,-1.222,45.494
9421930,1,-1.206,45.42
9421930,1,-1.19,45.347
9421930,1,-1.174,45.274
9421930,1,-1.16,45.202
9421930,1,-1.151,45.129
9421930,1,-1.15,45.047
9421930,1,-1.143,44.967
9421930,1,-1.128,44.881
9421930,1,-1.124,44.786
9421930,1,-1.122,44.686
9421930,1,-1.123,44.584
9421930,1,-1.128,44.479
9421930,1,-1.135,44.371
9421930,1,-1.148,44.262
9421930,1,-1.165,44.149
9421930,1,-1.192,44.034
9421930,1,-1.234,43.912
9421930,1,-1.308,43.782
9421930,1,-1.399,43.661
9421930,1,-1.491,43.528
9421930,1,-1.593,43.397
9421930,1,-1.699,43.268
9421930,1,-1.809,43.142
9421930,1,-1.922,43.019
9421930,1,-2.038,42.903
9421930,1,-2.157,42.794
9421930,1,-2.279,42.695
9421930,1,-2.405,42.61
9421930,1,-2.546,42.548
9421930,1,-2.708,42.524
9421930,1,-2.87,42.526
9421930,1,-3.004,42.579
9421930,1,-3.089,42.639
9421930,1,-3.162,42.707
9421930,1,-3.227,42.779
9421930,1,-3.286,42.855
9421930,1,-3.342,42.931
9421930,1,-3.393,43.006
9421930,1,-3.439,43.077
9421930,1,-3.481,43.14
9421930,1,-3.509,43.189
9421930,1,-3.517,43.215
9421930,1,-3.53,43.232
9421930,1,-3.561,43.238
